frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top33_f18555_t618.500.jpg,617,677,515.1013121471036,959.4425951882632,300.2618226861736,5.058631917891749,635.4974924239824,0.47248309593820437,0.16034475205027177,-0.44444328821266643
