frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top35_f6670_t222.333.jpg,515,1247,565.7769935853565,913.7142881960708,337.13153037089114,1.7219864510882434,638.875596859247,0.5276951131377912,-0.07947868698410894,0.5216754457944022
