frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top31_f13025_t434.167.jpg,609,1445,516.7151487052431,964.9048743704085,488.88426384144196,1.3808906642585246,656.0656449580247,0.7451758335330441,0.14066405092626783,0.7317790975825145
