frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top38_f19808_t660.267.jpg,693,792,581.2647110915209,918.0405813395937,168.43694052043344,5.43769664722843,555.8379058962382,0.3030324825468925,0.20102135482520897,-0.2267578011508538
