frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top40_f28297_t943.233.jpg,462,916,603.2987155270553,918.6761924508843,141.32405674770965,3.160530352397217,458.6875044620216,0.30810531215665576,-0.30805006491227405,-0.0058344568465293935
