frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top32_f6108_t203.600.jpg,504,969,562.1651963168179,915.3842577167735,79.10649709824929,2.396871770020505,508.6425750452551,0.1555247259623435,-0.11435377054407843,0.10540946612147462
