frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top29_f36677_t1222.567.jpg,568,1146,514.4467431743851,969.9133945092268,184.05011260494643,1.27555466668586,654.1828673168651,0.2813435230381615,0.08186282383769128,0.26917031045203266
