frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top40_f21517_t717.233.jpg,649,759,584.0818757811096,917.282184142133,171.0777971243007,5.101607514244195,608.638094790874,0.28108295978461817,0.10666128980988196,-0.2600596076621159
