frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top35_f16347_t544.900.jpg,610,640,515.1203506933658,953.6528855574127,327.68930478586157,5.006136753596071,651.6880944911111,0.5028315041365281,0.14559058253053977,-0.48129295011523016
