frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top28_f46302_t1543.400.jpg,423,444,617.6645988090147,916.1235637749685,510.6808842134698,4.3213097511789975,602.4164017168405,0.8477207505466174,-0.3231396061777274,-0.7837163171879373
