frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top36_f33937_t1131.233.jpg,443,1243,514.2649339607184,961.8434486373353,290.04774983883647,1.8190388075820838,660.3092884577004,0.4392604418936996,-0.10792659622598134,0.42579523909940825
