frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top38_f43244_t1441.467.jpg,958,1187,518.984748142032,962.4043143455217,493.1304222804757,0.47287633098270465,514.5752643748369,0.9583251594302769,0.8531604261677848,0.43646809553307514
