frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top37_f23772_t792.400.jpg,459,786,574.7429111060142,907.0722957467285,167.49603657602765,3.949491421146985,559.7706585076924,0.29922260845105314,-0.20676844944411454,-0.21628910680551833
