frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top33_f63104_t2103.467.jpg,592,665,573.3097695014808,985.4217325127534,320.9663711085045,4.7706530572494295,603.3662511103109,0.5319594367642283,0.030976592515434477,-0.5310567701090418
