frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top30_f50876_t1695.867.jpg,161,862,582.8764886968715,981.6007582764865,438.50212439110504,3.4178412570813337,462.7821418514956,0.9475346706925064,-0.9116092660790992,-0.2584385771572865
