frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top32_f41327_t1377.567.jpg,891,438,590.977991603911,971.1830300828847,611.7984546322335,5.224930238787072,604.7929023238266,1.0115833903992149,0.4960739572808112,-0.8815960439108868
