frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top28_f27065_t902.167.jpg,658,875,579.8990170460703,976.9570019047677,128.43283760697193,5.366063560257411,550.8780627651195,0.2331420441031449,0.1417754458409288,-0.18508088957317725
