frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top22_f51429_t1714.300.jpg,208,1008,578.4591580250652,981.0189530808531,371.44039179590237,3.068889653990695,448.8838014842213,0.8274755973805932,-0.8252896557904291,0.06010697385232883
