frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top36_f23610_t787.000.jpg,910,1126,579.1007677503814,980.6932912417086,361.39776080318205,0.4137750398258202,465.31392461468164,0.7766751469874504,0.7111311627231427,0.31227672560088254
