frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top38_f58906_t1963.533.jpg,568,717,595.3430888415595,911.61595154156,196.5273851192862,4.5728049635470045,659.1892170148612,0.298135011986815,-0.041479878819874964,-0.2952353383751119
