frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top36_f26402_t880.067.jpg,244,850,582.4153180647639,1035.8861137303584,386.1069473327967,3.6438859729783593,538.3997807256646,0.7171380099843719,-0.6285576818072927,-0.34525666685147066
