frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top35_f30804_t1026.800.jpg,356,973,590.1162988415612,899.6926064521026,245.32512168968242,2.8381395516806283,487.6133862694191,0.5031140009538269,-0.4801268903380856,0.15033917363763594
