frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top37_f61335_t2044.500.jpg,549,724,556.4472308569949,1033.0689644994573,309.15867457376015,4.688297949188708,643.7866063729,0.48021917745502807,-0.011567856154754544,-0.48007982992369785
