frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top34_f64436_t2147.867.jpg,587,842,612.3844881948377,909.8173363965494,72.41245305081578,4.354226211121295,650.4934559810627,0.11131926445054151,-0.039023433611892464,-0.10425521697712693
