frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top36_f34224_t1140.800.jpg,280,661,603.7742668595231,886.5206743146707,394.57489837008825,3.749990502795161,533.8102668613536,0.7391669341293868,-0.6065343567802746,-0.42247346727975227
