frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top34_f38820_t1294.000.jpg,459,967,585.4178066759431,1044.4661287815934,148.26484058320278,3.691355249740002,547.2302207170608,0.2709368652670812,-0.231013935063714,-0.14156039971379936
