frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top33_f41069_t1368.967.jpg,579,1233,591.5978797427543,1048.2005094389904,185.2283949226511,1.638861551936838,666.0231696952314,0.27811103779562124,-0.018915077306289375,0.27746705965619517
