frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top36_f21887_t729.567.jpg,993,700,582.1750952743018,1021.3496990779297,521.5771577056984,5.619388940151341,555.0967376476812,0.9396148856982587,0.7400960532739557,-0.5789075620114716
