frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top36_f49407_t1646.900.jpg,645,387,564.8085821322676,1036.902834484497,654.8315491564382,4.835158290539665,661.7433890497596,0.9895551054720138,0.12118204608235303,-0.9821070300496899
