frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top32_f12276_t409.200.jpg,533,1074,584.8794131315731,876.1016757481327,204.58548396348561,1.8271789288493299,656.8797758941141,0.3114504228447266,-0.07897855137976745,0.3012702346932276
