frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top39_f52699_t1756.633.jpg,504,988,574.5715572913844,1046.5493965271394,91.69720024201035,3.8341507337053913,575.3534296900307,0.15937542996800783,-0.12265775026000615,-0.10176248807218367
