x,y
479.0,316.0
469.404710426424,319.13864612219777
459.809420852848,322.27729224439554
450.21413127927195,325.41593836659325
440.61884170569596,328.554584488791
431.02355213211996,331.6932306109888
421.42826255854396,334.83187673318656
411.8329729849679,337.97052285538433
402.2376834113919,341.1091689775821
392.6423938378159,344.2478150997798
383.0471042642399,347.3864612219776
373.4518146906639,350.52510734417535
363.8565251170879,353.6637534663731
354.26123554351193,356.8023995885709
344.6659459699359,359.94104571076866
335.0706563963599,363.0796918329664
325.4753668227838,366.21833795516415
315.88007724920783,369.3569840773619
306.28478767563183,372.4956301995597
296.68949810205584,375.63427632175745
287.09420852847984,378.77292244395517
277.49891895490384,381.91156856615294
267.90362938132785,385.0502146883507
259.36755506727434,390.2243336995443
251.2910929361979,396.28168029785155
243.21463080512154,402.3390268961588
235.13816867404518,408.3963734944661
227.06170654296875,414.45372009277344
218.98524441189238,420.5110666910807
210.90878228081596,426.568413289388
202.8323201497396,432.6257598876953
194.75585801866316,438.6831064860026
186.67939588758682,444.7404530843099
178.60293375651045,450.79779968261715
171.23587760213306,457.53926708783877
165.47576683340017,465.83033561859065
159.71565606466726,474.12140414934254
153.9555452959344,482.4124726800944
148.19543452720148,490.70354121084637
142.4353237584686,498.99460974159825
136.67521298973568,507.28567827235014
130.9151022210028,515.576746803102
125.15499145226991,523.8678153338539
119.394880683537,532.1588838646059
113.63476991480412,540.4499523953577
107.87465914607121,548.7410209261096
104.2127667844303,558.0962488642739
100.92652565464377,567.6419969079395
97.64028452485726,577.187744951605
94.35404339507075,586.7334929952707
91.06780226528423,596.2792410389363
87.78156113549771,605.8249890826019
84.4953200057112,615.3707371262675
81.20907887592466,624.9164851699331
77.92283774613816,634.4622332135987
74.63659661635164,644.0079812572643
71.35035548656514,653.5537293009298
68.06411435677862,663.0994773445955
64.77787322699209,672.6452253882611
61.49163209720557,682.1909734319267
58.20539096741906,691.7367214755923
54.91914983763255,701.2824695192578
51.632908707846006,710.8282175629236
48.346667578059495,720.3739656065891
45.06042644827299,729.9197136502546
43.84154927008377,739.8360172049574
43.607608649605524,749.9288839741616
43.37366802912728,760.0217507433659
43.13972740864904,770.1146175125701
42.90578678817079,780.2074842817744
42.67184616769255,790.3003510509786
42.4379055472143,800.3932178201829
42.20396492673606,810.4860845893871
41.97002430625782,820.5789513585913
41.736083685779576,830.6718181277955
41.50214306530133,840.7646848969998
41.26820244482308,850.8575516662041
41.03426182434484,860.9504184354083
40.800321203866595,871.0432852046125
40.56638058338835,881.1361519738167
40.33243996291011,891.229018743021
40.098499342431865,901.3218855122252
39.86455872195362,911.4147522814295
39.63061810147538,921.5076190506337
39.396677480997134,931.6004858198379
39.16273686051889,941.6933525890422
38.92879624004065,951.7862193582464
38.694855619562404,961.8790861274506
38.46091499908416,971.9719528966549
38.22697437860592,982.0648196658591
37.993033758127666,992.1576864350634
37.75909313764943,1002.2505532042676
37.52515251717118,1012.3434199734718
37.29121189669294,1022.436286742676
37.05727127621469,1032.5291535118804
38.239034950664696,1042.5227122004642
39.87973049046544,1052.4840779778258
41.52042603026618,1062.4454437551876
43.161121570066925,1072.4068095325492
44.801817109867685,1082.368175309911
46.44251264966843,1092.3295410872727
48.083208189469175,1102.2909068646343
49.72390372926992,1112.252272641996
51.741116482396635,1122.1174756639905
55.076194981239574,1131.6462713749702
58.411273480082514,1141.17506708595
61.74635197892553,1150.70386279693
65.08143047776846,1160.23265850791
68.41650897661141,1169.7614542188896
71.75158747545436,1179.2902499298696
75.08666597429729,1188.8190456408495
78.42174447314024,1198.3478413518292
81.75682297198317,1207.876637062809
85.09190147082612,1217.405432773789
88.42697996966905,1226.9342284847687
91.76205846851207,1236.4630241957489
95.097136967355,1245.9918199067286
98.43221546619795,1255.5206156177085
101.76729396504089,1265.0494113286882
105.10237246388382,1274.578207039668
108.43745096272677,1284.107002750648
111.7725294615697,1293.6357984616277
115.593440233844,1302.9500177302248
120.39134714941783,1311.8326291820304
125.18925406499174,1320.7152406338362
129.98716098056556,1329.5978520856415
134.78506789613937,1338.4804635374471
139.5829748117132,1347.3630749892527
144.380881727287,1356.2456864410583
149.1787886428608,1365.1282978928639
153.97669555843464,1374.0109093446695
158.77460247400845,1382.893520796475
163.57250938958225,1391.7761322482806
168.3704163051562,1400.6587437000865
173.16832322073,1409.541355151892
177.9662301363038,1418.4239666036976
182.76413705187764,1427.3065780555032
187.56204396745144,1436.1891895073088
193.8506602160021,1444.0663818193273
200.2889857378829,1451.8425412158845
206.72731125976372,1459.618700612442
213.16563678164454,1467.3948600089993
219.6039623035255,1475.1710194055568
226.04228782540633,1482.9471788021142
232.48061334728715,1490.7233381986714
238.91893886916796,1498.4994975952288
245.35726439104877,1506.2756569917863
251.7955899129296,1514.0518163883435
258.2339154348104,1521.827975784901
264.6722409566912,1529.6041351814583
272.39980556694104,1536.0869368373224
280.196516276232,1542.500360162707
287.9932269855228,1548.9137834880914
295.7899376948136,1555.3272068134756
303.5866484041044,1561.74063013886
311.38335911339516,1568.1540534642445
319.180069822686,1574.5674767896287
326.9767805319768,1580.9809001150131
336.19797431042963,1585.0879885824131
345.4234300215689,1589.1881911206972
354.64888573270827,1593.2883936589815
363.87434144384747,1597.3885961972655
373.09979715498673,1601.4887987355496
382.32525286612594,1605.5890012738337
391.55070857726514,1609.6892038121177
400.77616428840435,1613.789406350402
410.00161999954355,1617.889608888686
419.2270757106828,1621.9898114269702
428.681734099146,1625.1072693639658
438.7692451609756,1625.510769806439
448.8567562228054,1625.9142702489123
458.944267284635,1626.3177706913855
469.03177834646453,1626.7212711338586
479.1192894082941,1627.1247715763318
489.20680047012365,1627.528272018805
499.2943115319532,1627.9317724612781
509.3818225937828,1628.3352729037513
519.4693336556123,1628.7387733462244
529.5568447174419,1629.1422737886976
539.6443557792718,1629.545774231171
549.7318668411012,1629.9492746736441
559.8193779029309,1630.3527751161173
569.9068889647604,1630.7562755585905
579.6795210225843,1629.437463675341
588.9719388584833,1625.491368429959
598.2643566943825,1621.5452731845774
607.5567745302816,1617.5991779391954
616.8491923661808,1613.6530826938138
626.1416102020801,1609.7069874484318
635.4340280379793,1605.76089220305
644.7264458738783,1601.814796957668
654.0188637097775,1597.8687017122863
663.3112815456766,1593.9226064669044
672.6036993815758,1589.9765112215225
681.896117217475,1586.0304159761408
691.188535053374,1582.084320730759
700.4809528892731,1578.1382254853772
709.7733707251725,1574.1921302399953
719.0657885610717,1570.2460349946134
726.784539106595,1564.0174799648562
733.7770517030648,1556.735622019567
740.7695642995346,1549.4537640742778
747.7620768960044,1542.1719061289884
754.7545894924743,1534.8900481836993
761.747102088944,1527.60819023841
768.7396146854138,1520.3263322931207
775.7321272818834,1513.0444743478317
782.7246398783534,1505.7626164025423
789.717152474823,1498.4807584572534
796.7096650712929,1491.198900511964
803.7021776677625,1483.9170425666748
810.6946902642325,1476.6351846213856
817.6872028607024,1469.3533266760962
824.6797154571719,1462.071468730807
831.6722280536419,1454.7896107855177
838.6647406501115,1447.5077528402287
845.6572532465815,1440.2258948949393
852.649765843051,1432.9440369496504
859.642278439521,1425.662179004361
866.6347910359906,1418.3803210590718
871.1878127607401,1409.396775958914
875.606381006497,1400.3194998888268
880.0249492522536,1391.2422238187398
884.4435174980104,1382.1649477486526
888.862085743767,1373.0876716785656
893.2806539895238,1364.0103956084783
897.6992222352804,1354.9331195383913
902.1177904810372,1345.8558434683039
906.5363587267939,1336.778567398217
910.9549269725507,1327.7012913281296
915.3734952183074,1318.6240152580424
919.7920634640641,1309.5467391879554
924.2106317098209,1300.469463117868
928.6291999555774,1291.3921870477811
933.0477682013343,1282.3149109776937
937.4663364470908,1273.2376349076067
941.8849046928477,1264.1603588375194
946.3034729386043,1255.0830827674324
950.722041184361,1246.0058066973452
955.1406094301179,1236.9285306272577
959.2689867588534,1227.7511329053232
961.3946719842586,1217.8818800730853
963.5203572096635,1208.0126272408477
965.6460424350687,1198.1433744086096
967.7717276604737,1188.2741215763722
969.8974128858788,1178.404868744134
972.0230981112838,1168.5356159118965
974.1487833366889,1158.6663630796586
976.2744685620941,1148.7971102474205
978.4001537874991,1138.9278574151829
980.5258390129042,1129.058604582945
982.6515242383092,1119.1893517507074
984.7772094637143,1109.3200989184693
986.9028946891193,1099.4508460862319
987.6864220700255,1089.3900910196423
988.4057022138336,1079.3201690063297
989.1249823576417,1069.2502469930166
989.8442625014497,1059.1803249797035
990.5635426452578,1049.110402966391
991.2828227890659,1039.0404809530778
992.0021029328739,1028.9705589397652
992.721383076682,1018.9006369264521
993.44066322049,1008.8307149131394
994.1599433642981,998.7607928998264
994.8792235081062,988.6908708865137
995.5985036519143,978.6209488732006
996.3177837957223,968.5510268598875
997.0370639395304,958.4811048465749
997.7563440833385,948.4111828332618
998.4756242271465,938.3412608199492
999.1949043709545,928.2713388066361
999.9141845147626,918.2014167933235
1000.6334646585707,908.1314947800104
1000.1516725815532,898.1221173439305
998.4218844167044,888.1758353960507
996.6920962518558,878.2295534481709
994.9623080870072,868.2832715002914
993.2325199221585,858.3369895524116
991.5027317573099,848.3907076045323
989.7729435924613,838.4444256566524
988.0431554276126,828.498143708773
986.313367262764,818.5518617608932
984.5835790979154,808.6055798130137
982.8537909330668,798.6592978651339
981.1240027682181,788.7130159172541
979.3942146033695,778.7667339693746
977.6644264385209,768.8204520214948
975.9346382736722,758.8741700736155
974.2048501088236,748.9278881257355
972.475061943975,738.9816061778562
970.7452737791264,729.0353242299764
969.0154856142777,719.089042282097
967.2856974494291,709.1427603342172
965.5559092845804,699.1964783863373
963.8261211197319,689.2501964384579
962.0963329548831,679.3039144905781
959.3668881216388,669.6832676284829
954.9072633002812,660.6260914449009
950.4476384789237,651.5689152613194
945.9880136575662,642.5117390777374
941.5283888362087,633.4545628941559
937.0687640148511,624.3973867105739
932.6091391934934,615.3402105269919
928.1495143721361,606.2830343434103
923.6898895507784,597.2258581598284
919.230264729421,588.1686819762468
914.7706399080633,579.1115057926648
910.311015086706,570.0543296090833
905.8513902653484,560.9971534255013
901.391765443991,551.9399772419197
896.9321406226334,542.8828010583378
892.4725158012757,533.8256248747558
888.0128909799183,524.7684486911742
883.5532661585606,515.7112725075923
879.0936413372033,506.6540963240107
874.6340165158456,497.5969201404288
870.1743916944882,488.5397439568472
865.7147668731305,479.48256777326526
859.3869434166342,471.8369977174503
851.8920562523056,465.0733190569587
844.3971690879771,458.3096403964671
836.9022819236488,451.5459617359758
829.4073947593204,444.78228307548426
821.9125075949922,438.018604414993
814.4176204306636,431.25492575450136
806.9227332663355,424.4912470940101
799.4278461020069,417.7275684335185
791.9329589376788,410.9638897730272
784.4380717733503,404.2002111125356
776.0522082385415,398.68030227267434
767.236773091633,393.76005939998123
758.4213379447247,388.8398165272882
749.6059027978166,383.9195736545953
740.7904676509081,378.99933078190224
731.9750325040001,374.07908790920936
723.1595973570917,369.15884503651625
714.3441622101836,364.23860216382343
705.5287270632751,359.3183592911303
696.7132919163671,354.39811641843744
687.0201650518379,351.6637827777139
677.2498246943526,349.1219056115389
667.4794843368678,346.580028445364
657.7091439793826,344.038151279189
647.9388036218977,341.49627411301407
638.1684632644125,338.95439694683904
628.3981229069277,336.4125197806641
618.6277825494425,333.8706426144891
608.8574421919576,331.3287654483142
599.0871018344724,328.78688828213916
589.3167614769872,326.24501111596413
579.5464211195024,323.7031339497892
569.6755580280031,321.7878015762555
559.6004833350585,321.14471170223777
549.5254086421132,320.50162182822
539.4503339491686,319.85853195420225
529.3752592562234,319.21544208018446
519.3001845632787,318.5723522061667
509.22510987033354,317.92926233214894
499.15003517738836,317.28617245813115
489.0749604844437,316.6430825841134
