x,y
569.0,371.0
558.7741407297622,372.0488060789988
548.5482814595243,373.0976121579975
538.3224221892865,374.1464182369963
528.0965629190487,375.195224315995
517.8707036488108,376.2440303949938
507.64484437857294,377.2928364739925
497.4189851083351,378.3416425529913
487.4865091085934,380.51661477326905
478.04872317851454,384.5904792035189
468.6109372484357,388.6643436337688
459.1731513183568,392.73820806401864
449.73536538827796,396.81207249426853
440.2975794581991,400.8859369245184
430.85979352812024,404.9598013547683
421.4220075980413,409.0336657850181
411.9842216679625,413.10753021526796
402.54643573788366,417.18139464551786
393.1086498078048,421.25525907576775
383.6708638777259,425.3291235060176
374.2330779476471,429.40298793626744
364.79529201756816,433.47685236651733
355.35750608748936,437.5507167967672
346.8426593041457,443.1545244494382
338.8374558075864,449.60316059944427
330.8322523110271,456.0517967494504
322.8270488144678,462.5004328994565
314.8218453179085,468.9490690494626
306.8166418213492,475.3977051994687
298.81143832478995,481.84634134947476
290.8062348282306,488.2949774994809
282.8010313316713,494.743613649487
274.79582783511205,501.1922497994931
266.79062433855273,507.6408859494992
258.7854208419934,514.0895220995053
250.7802173454341,520.5381582495114
242.77501384887483,526.9867943995175
234.76981035231552,533.4354305495236
226.76460685575626,539.8840666995297
218.75940335919694,546.3327028495358
210.7541998626376,552.781338999542
204.90842219792478,560.9923174682199
200.195283309355,570.127660746065
195.4821444207852,579.2630040239102
190.76900553221543,588.3983473017553
186.05586664364563,597.5336905796005
181.34272775507583,606.6690338574456
176.62958886650603,615.8043771352908
171.91644997793625,624.9397204131359
167.20331108936648,634.0750636909811
162.49017220079665,643.2104069688262
157.77703331222688,652.3457502466714
153.06389442365708,661.4810935245165
148.35075553508727,670.6164368023617
143.6376166465175,679.7517800802068
138.92447775794773,688.887123358052
134.21133886937793,698.0224666358971
129.49819998080812,707.1578099137423
125.9164627618921,716.7077824828136
123.61082564219751,726.7253782442453
121.30518852250295,736.7429740056768
118.99955140280836,746.7605697671084
116.6939142831138,756.7781655285401
114.38827716341923,766.7957612899717
112.08264004372467,776.8133570514032
109.77700292403009,786.8309528128348
107.47136580433552,796.8485485742664
105.16572868464095,806.866144335698
102.86009156494637,816.8837400971295
100.5544544452518,826.9013358585611
98.24881732555721,836.9189316199928
97.59283949184218,847.1611114335508
97.13642325838005,857.430476686449
96.6800070249179,867.6998419393472
96.22359079145576,877.9692071922453
95.76717455799363,888.2385724451434
95.31075832453148,898.5079376980416
94.85434209106934,908.7773029509398
94.3979258576072,919.046668203838
93.94150962414506,929.3160334567361
93.48509339068292,939.5853987096344
93.02867715722077,949.8547639625326
92.57226092375863,960.1241292154307
92.1158446902965,970.3934944683289
92.6721153195675,980.6408899487673
93.57285282762925,990.8808531983115
94.47359033569101,1001.1208164478556
95.37432784375277,1011.3607796973998
96.27506535181453,1021.6007429469441
97.17580285987628,1031.8407061964883
98.07654036793804,1042.0806694460325
98.97727787599982,1052.3206326955767
99.87801538406157,1062.560595945121
100.77875289212332,1072.800559194665
101.67949040018509,1083.0405224442093
102.58022790824684,1093.2804856937537
103.4809654163086,1103.5204489432977
104.38170292437036,1113.760412192842
105.28244043243211,1124.0003754423863
106.18317794049388,1134.2403386919304
107.08391544855564,1144.4803019414746
107.9846529566174,1154.7202651910188
108.88539046467916,1164.960228440563
109.78612797274091,1175.2001916901072
110.68686548080268,1185.4401549396514
113.06106849942513,1195.3813851616817
116.22045475566479,1205.1633310704237
119.37984101190446,1214.9452769791658
122.53922726814412,1224.7272228879078
125.69861352438377,1234.5091687966496
128.85799978062343,1244.2911147053917
132.0173860368631,1254.0730606141337
135.17677229310274,1263.8550065228758
138.3361585493424,1273.6369524316178
141.49554480558206,1283.4188983403599
144.6549310618217,1293.200844249102
147.81431731806137,1302.982790157844
150.97370357430106,1312.764736066586
154.13308983054077,1322.546681975328
157.29247608678043,1332.32862788407
160.45186234302008,1342.1105737928121
163.90347644628946,1351.7717525115547
168.57324136769918,1360.929343461332
173.24300628910893,1370.0869344111097
177.91277121051868,1379.2445253608873
182.5825361319284,1388.4021163106647
187.25230105333816,1397.5597072604423
191.9220659747479,1406.71729821022
196.59183089615763,1415.8748891599976
201.26159581756738,1425.032480109775
205.9313607389771,1434.1900710595526
210.60112566038686,1443.3476620093302
215.2708905817966,1452.5052529591076
219.94065550320633,1461.6628439088852
224.61042042461608,1470.8204348586628
229.2801853460258,1479.9780258084402
233.94995026743555,1489.1356167582178
238.6197151888453,1498.2932077079954
244.35460526472463,1506.7854041374198
250.53642799361202,1514.998397191513
256.7182507224993,1523.2113902456063
262.90007345138656,1531.4243832996992
269.0818961802738,1539.6373763537924
275.26371890916107,1547.8503694078854
281.4455416380484,1556.0633624619786
287.62736436693564,1564.2763555160716
293.8091870958229,1572.4893485701648
299.99100982471015,1580.7023416242578
306.17283255359746,1588.915334678351
312.99257101219297,1596.5249817915378
320.8491075924991,1603.153934531171
328.7056441728052,1609.7828872708044
336.5621807531113,1616.4118400104376
344.4187173334174,1623.040792750071
352.27525391372353,1629.6697454897042
360.1317904940297,1636.2986982293376
367.9883270743358,1642.9276509689707
376.1461021024845,1649.1049238547446
385.2854349992177,1653.8103229698943
394.42476789595094,1658.515722085044
403.5641007926844,1663.221121200194
412.70343368941764,1667.9265203153436
421.8427665861509,1672.6319194304936
430.9820994828841,1677.3373185456433
440.1214323796173,1682.0427176607932
449.2607652763506,1686.748116775943
458.4000981730838,1691.4535158910926
467.53943106981706,1696.1589150062425
476.8755142751131,1700.2180830552456
487.0862200204456,1701.405374420982
