frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top22_f41167_t1372.233.jpg,275,517,512.0783323212386,801.1493056075748,370.0634587925246,4.017054408598666,579.8591460445914,0.6381954329951789,-0.408855036493498,-0.4900316008481537
