frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top22_f36707_t1223.567.jpg,284,758,538.2151216293565,826.668733118504,263.3262671537514,3.4054168607018123,470.2709144773646,0.559945892977029,-0.5405716445518914,-0.14601951981946118
