frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top27_f21491_t716.367.jpg,454,846,513.9181445446134,825.7284647204513,63.254400544619585,2.81536040465663,458.67807240717224,0.1379058741815961,-0.13063224110289978,0.04419556220056581
