frame,ball_x,ball_y,center_x,center_y,r_raw,theta,r_boundary,r_norm,x_norm,y_norm
top34_f26595_t886.500.jpg,270,912,544.9576419428072,827.9597585171716,287.51429016875153,2.8449623357001492,459.3717758094462,0.6258858408439912,-0.5985514487744189,0.18294602739342034
