x,y
534.0,285.0
523.9015436420367,287.44676255369154
513.8030872840734,289.8935251073831
503.7046309261101,292.3402876610746
493.6061745681468,294.78705021476617
483.5077182101835,297.23381276845777
473.4092618522202,299.6805753221493
463.3108054942569,302.12733787584085
453.2123491362936,304.5741004295324
443.1138927783303,307.02086298322394
433.015436420367,309.4676255369155
422.9169800624037,311.914388090607
412.8185237044404,314.36115064429856
402.7200673464771,316.80791319799016
392.6216109885138,319.2546757516817
382.5231546305505,321.70143830537324
372.4246982725872,324.1482008590648
362.3262419146239,326.59496341275633
352.2277855566606,329.04172596644787
342.1293291986973,331.4884885201394
332.030872840734,333.93525107383095
321.9324164827707,336.3820136275225
311.8339601248074,338.8287761812141
302.5654811960432,343.1107818475518
294.0591032584377,349.07794249034964
285.55272532083217,355.04510313314756
277.04634738322665,361.0122637759455
268.5399694456211,366.9794244187434
260.0335915080156,372.94658506154127
251.52721357041008,378.9137457043392
243.02083563280453,384.8809063471371
234.514457695199,390.84806698993503
226.0080797575935,396.8152276327329
217.50170181998797,402.7823882755308
208.99532388238248,408.74954891832874
200.4889459447769,414.71670956112666
191.98256800717138,420.6838702039246
183.47619006956586,426.65103084672245
174.96981213196034,432.61819148952037
168.8664533873134,440.83122966517675
163.48724082351086,449.7210862179873
158.10802825970833,458.6109427707978
152.7288156959058,467.5007993236083
147.34960313210328,476.3906558764188
141.97039056830076,485.2805124292293
136.5911780044982,494.1703689820398
131.21196544069565,503.06022553485036
125.83275287689312,511.9500820876608
120.4535403130906,520.8399386404714
115.07432774928807,529.7297951932818
109.69511518548552,538.6196517460924
104.31590262168302,547.5095082989028
98.93669005788045,556.3993648517134
93.55747749407796,565.2892214045238
88.1782649302754,574.1790779573344
82.79905236647284,583.0689345101449
77.70580919462108,592.0813499873387
74.97808867236984,602.107565961019
72.25036815011862,612.1337819346991
69.52264762786737,622.1599979083794
66.79492710561613,632.1862138820596
64.06720658336491,642.2124298557399
61.33948606111365,652.2386458294201
58.61176553886243,662.2648618031003
55.88404501661118,672.2910777767805
53.156324494359936,682.3172937504607
50.42860397210871,692.343509724141
47.700883449857464,702.3697256978212
44.97316292760624,712.3959416715014
42.24544240535499,722.4221576451816
40.57979361007939,732.6307656249361
39.80652273545907,742.9925953448484
39.033251860838746,753.3544250647608
38.25998098621842,763.7162547846732
37.48671011159809,774.0780845045856
36.71343923697776,784.439914224498
35.94016836235744,794.8017439444103
35.16689748773711,805.1635736643227
34.393626613116794,815.525403384235
33.620355738496464,825.8872331041474
32.847084863876134,836.2490628240598
32.07381398925581,846.6108925439721
31.30054311463548,856.9727222638845
31.49668382787283,867.3327188053786
32.30914116695804,877.691549878715
33.12159850604324,888.0503809520513
33.93405584512845,898.4092120253878
34.74651318421366,908.7680430987242
35.55897052329886,919.1268741720605
36.371427862384074,929.485705245397
37.18388520146927,939.8445363187333
37.99634254055449,950.2033673920697
38.80879987963969,960.5621984654061
39.6212572187249,970.9210295387425
40.433714557810106,981.2798606120789
41.246171896895305,991.6386916854152
42.05862923598052,1001.9975227587516
42.87108657506573,1012.3563538320881
43.68354391415093,1022.7151849054244
44.496001253236145,1033.0740159787608
45.30845859232135,1043.4328470520973
46.12091593140654,1053.7916781254335
46.93337327049176,1064.15050919877
47.74583060957696,1074.5093402721063
48.558287948662176,1084.8681713454428
49.37074528774738,1095.2270024187792
50.18320262683258,1105.5858334921154
50.99565996591779,1115.9446645654518
54.502553228635136,1125.723505978002
58.02392749107603,1135.4992613931365
61.545301753516924,1145.275016808271
65.06667601595774,1155.0507722234051
68.58805027839864,1164.8265276385396
72.10942454083954,1174.602283053674
75.63079880328043,1184.3780384688084
79.15217306572131,1194.1537938839429
82.67354732816214,1203.929549299077
86.19492159060303,1213.7053047142115
89.71629585304393,1223.481060129346
93.23767011548483,1233.2568155444803
96.75904437792572,1243.0325709596148
100.28041864036655,1252.808326374749
103.80179290280743,1262.5840817898834
107.32316716524832,1272.3598372050178
110.84454142768922,1282.1355926201522
114.36591569013012,1291.9113480352867
117.88728995257094,1301.6871034504209
122.90656157922628,1310.7801628259838
127.97533924038825,1319.8506070617475
133.04411690155024,1328.921051297511
138.1128945627122,1337.9914955332745
143.18167222387407,1347.0619397690377
148.25044988503606,1356.1323840048015
153.31922754619802,1365.202828240565
158.38800520736,1374.2732724763284
163.456782868522,1383.343716712092
168.52556052968387,1392.4141609478554
173.59433819084583,1401.484605183619
178.66311585200782,1410.5550494193824
183.73189351316978,1419.6254936551459
188.80067117433177,1428.6959378909096
193.86944883549364,1437.7663821266729
200.99225750692977,1445.320019577567
208.1694115663107,1452.8336027334815
215.34656562569165,1460.3471858893959
222.52371968507256,1467.8607690453102
229.70087374445333,1475.3743522012246
236.87802780383427,1482.887935357139
244.05518186321518,1490.4015185130534
251.23233592259612,1497.9151016689677
258.40948998197706,1505.428684824882
265.58664404135783,1512.9422679807965
272.76379810073877,1520.4558511367109
279.94095216011965,1527.9694342926252
287.1181062195006,1535.4830174485396
294.2952602788815,1542.9966006044542
301.4724143382623,1550.5101837603684
308.64956839764324,1558.0237669162827
315.8267224570242,1565.5373500721971
323.3141905536841,1572.620589983684
332.70991593727086,1577.0574603037112
342.10564132085744,1581.4943306237383
351.50136670444425,1585.9312009437654
360.89709208803106,1590.3680712637924
370.2928174716178,1594.8049415838195
379.6885428552044,1599.2418119038466
389.0842682387912,1603.6786822238737
398.47999362237795,1608.1155525439008
407.87571900596475,1612.5524228639279
417.27144438955156,1616.989293183955
426.66716977313814,1621.4261635039818
436.6136860356314,1624.1022810059385
446.8629538756667,1625.8104923126111
457.1122217157019,1627.5187036192835
467.3614895557371,1629.2269149259562
477.6107573957721,1630.9351262326286
487.8600252358073,1632.6433375393012
498.13501881148744,1633.880279318982
508.50936462392394,1633.2985403014623
518.8837104363604,1632.7168012839425
529.2580562487966,1632.1350622664227
539.6324020612332,1631.5533232489029
550.0067478736696,1630.971584231383
560.381093686106,1630.3898452138633
570.7554394985425,1629.8081061963435
581.1297853109788,1629.2263671788237
591.5041311234153,1628.644628161304
601.8784769358517,1628.062889143784
611.7045046996706,1624.8195078981973
621.4640715191114,1621.2535123295554
631.223638338552,1617.6875167609137
640.9832051579928,1614.121521192272
650.7427719774336,1610.55552562363
660.5023387968744,1606.9895300549883
670.2619056163151,1603.4235344863464
680.0214724357556,1599.8575389177047
689.7810392551964,1596.2915433490627
699.5406060746373,1592.725547780421
708.9187371983753,1588.4782429116335
717.059781982032,1582.0215522211472
725.2008267656889,1575.5648615306604
733.3418715493456,1569.1081708401741
741.4829163330022,1562.6514801496878
749.6239611166592,1556.1947894592013
757.7650059003158,1549.738098768715
765.9060506839729,1543.2814080782284
774.0470954676296,1536.824717387742
782.1881402512862,1530.3680266972558
790.3291850349432,1523.9113360067693
798.4702298185998,1517.454645316283
806.6112746022568,1510.9979546257962
814.7523193859136,1504.5412639353099
822.8933641695702,1498.0845732448236
829.7116652036447,1490.2468695061345
836.5123495466466,1482.390906558184
843.313033889649,1474.534943610233
850.113718232651,1466.6789806622824
856.9144025756531,1458.8230177143319
863.7150869186554,1450.967054766381
870.5157712616574,1443.1110918184304
877.3164556046597,1435.2551288704794
883.185861155597,1426.768654093294
887.9547991051779,1417.5370402642886
892.723737054759,1408.305426435283
897.49267500434,1399.0738126062777
902.2616129539211,1389.842198777272
907.030550903502,1380.6105849482667
911.799488853083,1371.3789711192615
916.568426802664,1362.1473572902557
921.337364752245,1352.9157434612505
926.1063027018262,1343.6841296322448
930.875240651407,1334.4525158032395
935.644178600988,1325.2209019742343
940.4131165505692,1315.9892881452286
945.18205450015,1306.7576743162233
949.9509924497312,1297.5260604872176
954.719930399312,1288.2944466582123
959.488868348893,1279.062832829207
964.2578062984742,1269.8312190002014
969.026744248055,1260.5996051711961
973.7956821976362,1251.3679913421904
978.5646201472172,1242.1363775131852
983.333558096798,1232.90476368418
988.1024960463792,1223.6731498551742
991.0081089440031,1213.8253327179812
992.6823729721673,1203.5704655454756
994.3566370003314,1193.3155983729703
996.0309010284955,1183.060731200465
997.7051650566597,1172.8058640279594
999.3794290848239,1162.550996855454
1001.053693112988,1152.2961296829485
1002.7279571411522,1142.0412625104432
1004.4022211693162,1131.7863953379378
1006.0764851974805,1121.5315281654323
1007.7507492256445,1111.276660992927
1009.4250132538087,1101.0217938204212
1011.099277281973,1090.766926647916
1012.773541310137,1080.5120594754108
1014.4478053383012,1070.257192302905
1016.1220693664653,1060.0023251303999
1017.7963333946295,1049.747457957894
1019.4705974227936,1039.492590785389
1021.1448614509578,1029.2377236128837
1022.819125479122,1018.9828564403779
1024.493389507286,1008.7279892678727
1026.1676535354502,998.473122095367
1027.8419175636145,988.2182549228617
1029.5161815917786,977.9633877503564
1031.1904456199427,967.7085205778508
1032.8647096481068,957.4536534053456
1034.538973676271,947.1987862328399
1036.2132377044352,936.9439190603346
1037.8875017325993,926.6890518878294
1037.3646360298674,916.3283484546475
1036.6835071964933,905.9600539910658
1036.0023783631193,895.5917595274838
1035.3212495297455,885.223465063902
1034.6401206963715,874.8551706003203
1033.9589918629974,864.4868761367381
1033.2778630296234,854.1185816731565
1032.5967341962494,843.7502872095744
1031.9156053628753,833.3819927459926
1031.2344765295015,823.0136982824109
1030.5533476961275,812.6454038188289
1029.8722188627535,802.2771093552471
1029.1910900293794,791.908814891665
1027.3615625176658,781.7063105625123
1025.0841858132849,771.5683110397844
1022.8068091089038,761.4303115170561
1020.529432404523,751.2923119943282
1018.252055700142,741.1543124716
1015.9746789957611,731.016312948872
1013.6973022913802,720.8783134261442
1011.4199255869993,710.740313903416
1009.1425488826184,700.6023143806881
1006.8651721782373,690.4643148579598
1004.5877954738564,680.3263153352319
1002.3104187694755,670.1883158125041
1000.0330420650946,660.0503162897758
997.5137461436996,649.9967815175274
992.9817543573035,640.646566884542
988.4497625709078,631.2963522515571
983.917770784512,621.9461376185722
979.385778998116,612.5959229855868
974.8537872117203,603.2457083526018
970.3217954253242,593.8954937196164
965.7898036389286,584.5452790866315
961.2578118525328,575.1950644536465
956.7258200661367,565.8448498206611
952.193828279741,556.4946351876762
947.661836493345,547.1444205546908
943.1298447069493,537.7942059217058
938.5978529205535,528.4439912887209
934.0658611341576,519.0937766557355
929.5338693477618,509.74356202275055
925.0018775613657,500.39334738976515
920.46988577497,491.0431327567802
915.9378939885742,481.69291812379527
911.4059022021783,472.34270349080987
906.8739104157825,462.9924888578249
901.8847086769507,453.983845683444
894.2039833766552,446.98585152095245
886.5232580763596,439.987857358461
878.8425327760638,432.9898631959692
871.1618074757681,425.99186903347766
863.4810821754726,418.99387487098613
855.8003568751767,411.9958807084943
848.1196315748812,404.99788654600286
840.4389062745853,397.99989238351105
832.7581809742898,391.00189822101953
825.0774556739942,384.00390405852806
817.3967303736983,377.0059098960362
809.1279361904978,370.82196410715505
800.0717053963948,365.7278342854721
791.0154746022922,360.63370446378934
781.9592438081895,355.53957464210663
772.9030130140865,350.44544482042363
763.8467822199839,345.3513149987409
754.7905514258808,340.257185177058
745.7343206317781,335.1630553553752
736.6780898376755,330.0689255336925
726.9686472547853,326.6967428741496
716.8124003074954,324.5021769508659
706.6561533602052,322.307611027582
696.4999064129153,320.1130451042983
686.3436594656255,317.91847918101456
676.1874125183351,315.7239132577307
666.0311655710453,313.529347334447
655.8749186237551,311.33478141116314
645.7186716764652,309.1402154878794
635.5624247291754,306.94564956459567
625.406177781885,304.7510836413119
615.2499308345953,302.5565177180281
605.0936838873049,300.3619517947443
594.9374369400151,298.16738587146057
584.7811899927253,295.97281994817683
574.624943045435,293.778254024893
564.4686960981452,291.58368810160925
554.3124491508548,289.3891221783254
544.156202203565,287.1945562550417
